row_ID,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,binarisation
39545,,New York,Law Offices of Harvey Shapiro,NEW JERSEY,,,A-14232-99851,19/09/2014,Certified-Expired,H-1B,TAIWAN,,21/01/2015,421 Pine Avenue,None,GOLETA,UNITED STATES OF AMERICA,Accounting And Business Manager,CBRITE INC.,22,(805) 722-1121,,77056,TEXAS,1972,,,MISSOURI CITY,Master's,1
166723,,Miami,Law Office of Jeannette Mirabal,MICHIGAN,,,A-16035-69241,29/02/2016,Certified-Expired,H-1B,INDIA,,19/01/2016,1305 Cherrington Parkway,Suite 300,MOON TOWNSHIP,UNITED STATES OF AMERICA,Manager - Immigration,"MASTECH, INC., A MASTECH HOLDINGS, INC. COMPANY",766,(412) 787-9553,,79756,TEXAS,1956,,,MONAHANS,Bachelor's,0
253184,,Raleigh,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15201-99763,13/08/2015,Certified-Expired,H-1B,INDIA,,13/11/2014,3475 E. Foothill Blvd,Suite 1W,PASADENA,UNITED STATES OF AMERICA,"Manager, Human Resources",TETRA TECH,13000,(626) 470-2355,,75082,TEXAS,2009,,,MORRISVILLE,Bachelor's,0
279011,,Chicago,"Kempster, Corcoran, Quiceno & Lenz-Calvo, LTD",MASSACHUSETTS,,,A-14275-12444,03/11/2014,Certified-Expired,H-1B,INDIA,,20/01/2015,176 South St,Suite # 855,HOPKINTON,UNITED STATES OF AMERICA,Immigration & Compliance Specialist,EMC CORPORATION,24500,(508) 435-1000,,77845,TEXAS,1994,,,MOUNT PROSPECT,Bachelor's,0
219473,,Houston,"Law Offices of Yang & Associates, PLLC",NEW YORK,,,A-14113-62910,15/05/2014,Certified-Expired,L-1,INDIA,,16/02/2016,345 Park Avenue,None,SAN JOSE,UNITED STATES OF AMERICA,Head Of Global Mobility,ADOBE SYSTEMS INCORPORATED,6500,(408) 536-5856,,75038,TEXAS,2010,,,NAPERVILLE,Master's,1
308933,,None,"Roby Law Associates, PLLC",PENNSYLVANIA,,,A-16060-78259,24/03/2016,Certified-Expired,H-1B,INDIA,,15/01/2016,211 Quality Circle,Suite 300,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,,75024,TEXAS,2004,,,NASHVILLE,Bachelor's,0
283598,,Houston,"Reddy & Neumann, P.C.",PENNSYLVANIA,,,A-16069-82292,31/03/2016,Certified-Expired,H-1B,INDIA,,03/04/2015,211 Quality Circle,Suite 301,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,29000,(201) 290-9573,1483,75024,TEXAS,1965,,,NORTH ARLINGTON,Bachelor's,0
51707,,Boston,Mintz Levin Cohn Ferris Glovsky & Popeo PC,NEW YORK,,,A-16204-35214,11/08/2016,Certified,O-1,CHINA,,18/07/2016,1414 Lumpkin Road,None,HOUSTON,UNITED STATES OF AMERICA,President,"ELLINGTON & ASSOCIATES, INC.",30,(713) 956-2838,,77845,TEXAS,1994,,,OCEANSIDE,Master's,1
32019,,Los Angeles,Tafapolsky and Smith LLP,TEXAS,,,A-13137-64764,26/06/2013,Withdrawn,Not in USA,PHILIPPINES,,18/02/2016,11160 Sun Center Dr,None,RANCHO CORDOVA,UNITED STATES OF AMERICA,Owner,ScottShawEnterprisesIncdbaHomeInsteadSeniorCare,16,(916) 920-2273,,77029,TEXAS,1994,,,PEARLAND,Bachelor's,0
359290,,Troy,None,None,,,A-15198-99314,10/08/2015,Certified-Expired,H-1B,INDIA,,26/01/2015,700 Orthopaedic Drive,Suite 1800,WARSAW,UNITED STATES OF AMERICA,Human Resources Specialist,"DEPUY ORTHOPAEDICS, INC.",128100,(574) 372-5906,,77845,TEXAS,1994,,,PEWAUKEE,Bachelor's,0
372092,,Richmond,"The Lewis Law Group, APLC",VIRGINIA,,,A-13266-99213,23/10/2013,Certified-Expired,H-1B,CHINA,,11/02/2016,100 N. Tryon Street,Mail Stop: Sjc 05/1/4,CHARLOTTE,UNITED STATES OF AMERICA,Senior Vice President,MERRILL LYNCH,270000,(646) 855-1847,,75024,TEXAS,1981,,,PHOENIX,Bachelor's,0
3071,,Fremont,Law Offices of Lee & Associates,NEW JERSEY,,,A-14283-14906,14/11/2014,Certified-Expired,None,VENEZUELA,,08/03/2016,3470 Nw 82 Avenue,None,DORAL,UNITED STATES OF AMERICA,President,DR America Corporation,2,(305) 362-9331,,77845,TEXAS,1994,,,PHOENIX,Bachelor's,0
51593,,Southfield,None,None,,,A-16222-40667,30/08/2016,Certified,None,PAKISTAN,,12/10/2016,3195 Dowlen Street,None,BEAUMONT,UNITED STATES OF AMERICA,Ceo/Managing Partner,ZAR VENTURES LLC DBA AFC URGENT CARE,29,(409) 860-1888,,75243,TEXAS,1930,,,PLANO,Bachelor's,0
248518,,None,James C.T. Hsia & Associates,MASSACHUSETTS,,,A-14118-64247,19/05/2014,Certified-Expired,H-1B,INDIA,,18/12/2015,701 First Avenue,P.O. Box 8190,SUNNYVALE,UNITED STATES OF AMERICA,"Senior Manager, Human Resources",YAHOO! INC.,12200,(408) 349-3300,,75024,TEXAS,1984,,,PLANO,Master's,1
49516,,Lawrenceville,US MANTECH INC.,VIRGINIA,,,A-15195-97757,30/07/2015,Certified,H-1B,INDIA,,10/07/2015,1000  Route 9 North,None,WOODBRIDGE,UNITED STATES OF AMERICA,Manager-Operations,E*PRO INC,28,(732) 283-0499,,77845,TEXAS,1994,,,PLANO,Bachelor's,0
329422,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-16196-32885,05/08/2016,Certified,L-1,FRANCE,,28/04/2016,1600 Amphitheatre Parkway,None,MOUNTAIN VIEW,UNITED STATES OF AMERICA,"Global Mobility Specialist, Immigration",GOOGLE INC.,53600,(650) 253-0000,,75254,TEXAS,2004,,,PLANO,Master's,1
358311,,Toronto,None,None,,,A-14226-98345,12/09/2014,Certified-Expired,H-1B,INDIA,,30/01/2015,500 Oracle Parkway,Ste D,REDWOOD SHORES,UNITED STATES OF AMERICA,Immigration Specialist,"ORACLE AMERICA, INC.",120000,(650) 506-7000,117,78758,TEXAS,2004,,,POMPANO BEACH,Master's,1
37945,,Atlanta,"Zhang & Yan, P.C.",WASHINGTON,,,A-15075-58932,07/04/2015,Certified-Expired,F-1,INDIA,,11/03/2016,"9951 Anderson Mill Rd, Ste 204",None,AUSTIN,UNITED STATES OF AMERICA,President,YANA SOFTWARE INC,20,(512) 692-6290,103,75093,TEXAS,1998,,,RALEIGH,Bachelor's,0
11835,,None,"Ray Law International, P.C.",PENNSYLVANIA,,,A-13323-16730,16/12/2013,Certified-Expired,H-1B,CHINA,,12/02/2016,811 North Paulina Ave,Mail Stop: Sjc 05/1/4,REDONDO BEACH,UNITED STATES OF AMERICA,Co-Founder/Principal,"China Luxury Advisors, Inc.",5,(415) 448-7179,,75093,TEXAS,2004,,,REDMOND,Bachelor's,0
13971,,Houston,"Zhang and Attorneys, LP",WASHINGTON,,,A-14300-19642,25/11/2014,Certified-Expired,H-1B,VENEZUELA,,09/10/2014,"11348 Nw, 57 Terrance, Doral,",None,MIAMI,UNITED STATES OF AMERICA,President,ALBERTO JOSE NAVARRO,6,(786) 312-3368,,77073,TEXAS,2010,,,RICHMOND,Bachelor's,0
61803,,Pleasanton,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-14184-85192,28/07/2014,Certified,None,SPAIN,,16/04/2015,310 Cessna Cir.,None,CORONA,UNITED STATES OF AMERICA,President,"Asturies Manufacturing Co., Inc.",40,(951) 270-1766,,77706,TEXAS,2013,,,RICHMOND,Bachelor's,0
255241,,Greensboro,McKinney Immigration Law,NEW YORK,,,A-15303-34306,27/11/2015,Withdrawn,H-1B,CHINA,,08/12/2016,2500 Lake Cook Road,None,RIVERWOODS,UNITED STATES OF AMERICA,"Manager, Ta Compliance Program Office",DISCOVER PRODUCTS INC.,14000,(224) 405-0900,,77845,TEXAS,1994,,,ROCKY HILL,Bachelor's,0
41318,,San Diego,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-16152-16217,27/06/2016,Certified-Expired,H-1B,COLOMBIA,,16/01/2015,707 W. Vickery,None,FORT WORTH,UNITED STATES OF AMERICA,Human Resources Manager,CONCUSSION LLP,23,(817) 336-6824,,78682,TEXAS,1984,,,ROUND ROCK,Bachelor's,0
11596,,Fremont,None,NEW YORK,,,A-15202-00167,15/08/2015,Withdrawn,F-1,CHINA,,30/12/2014,217 Clarksville Road,5Th Floor,WEST WINDSOR,UNITED STATES OF AMERICA,Owner,Best K Wok,5,(609) 716-8847,,78682,TEXAS,1984,,,ROUND ROCK,Bachelor's,0
279404,,Reston,LAW OFFICES OF MELANIE M YANG,NEW JERSEY,,,A-14293-17424,20/11/2014,Certified,H-1B,BRAZIL,,19/08/2015,176 South St,(Also Known As 1601 Willow Road),HOPKINTON,UNITED STATES OF AMERICA,Immigration & Compliance Specialist,EMC CORPORATION,24500,(508) 435-1000,,77845,TEXAS,1994,,,SAINT LOUIS,Master's,1
216857,,None,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",None,,,A-16232-44451,06/09/2016,Certified,H-1B,INDIA,,31/10/2016,2065 Hamilton Ave.,None,SAN JOSE,UNITED STATES OF AMERICA,Senior Global Mobility Specialist,EBAY INC.,6200,(408) 376-4952,,77845,TEXAS,1994,,,SAINT LOUIS,Bachelor's,0
267108,,Cleveland Hts.,Law Offices of Marin K. Ritter LLC,NEW JERSEY,,,A-15303-34608,30/11/2015,Certified-Expired,H-1B,INDIA,,01/04/2016,1700 Market Street,Suite 205,PHILADELPHIA,UNITED STATES OF AMERICA,"Lead Specialist,Hr,Deloitte Services Lp, As Agent",DELOITTE CONSULTING LLP,19000,(214) 840-1464,,77845,TEXAS,1994,,,SAINT PAUL,Bachelor's,0
221648,,Los Angeles,Stone Grzegorek & Gonzalez LLP,TEXAS,,,A-14055-44432,20/03/2014,Certified-Expired,L-1,INDIA,,28/10/2015,2821 Mission College Blvd.,None,SANTA CLARA,UNITED STATES OF AMERICA,Global Mobility Program Manager,"MCAFEE, INC",7000,(408) 346-5101,,75024,TEXAS,1981,,,SALT LAKE CITY,Bachelor's,0
174341,,Tuscaloosa,None,None,,,A-15147-80023,12/06/2015,Denied,H-1B,CANADA,,29/02/2016,29101 Haggerty Road,3Rd Floor,NOVI,UNITED STATES OF AMERICA,"Vice President, Human Resources",EBERSPAECHER NORTH AMERICA INC.,1027,(248) 994-7010,,77845,TEXAS,1994,,,SALT LAKE CITY,Bachelor's,0
364273,,Los Angeles,Law Offices of John and Song,NEW JERSEY,,,A-15103-66541,01/05/2015,Certified-Expired,TN,MEXICO,,22/03/2016,440 Terry Ave N,None,SEATTLE,UNITED STATES OF AMERICA,Immigration Specialist,AMAZON CORPORATE LLC,154100,(206) 266-1000,,76904,TEXAS,1988,,,SAN ANGELO,Master's,1
119814,,San Francisco,Litwin & Associates,NEW YORK,,,A-16053-75361,17/03/2016,Certified,H-1B,INDIA,,11/05/2016,3 Ethel Road,None,EDISON,UNITED STATES OF AMERICA,Director,"FUSION PLUS SOLUTIONS, INC",165,(732) 200-1177,,78218,TEXAS,1998,,,SAN ANTONIO,Bachelor's,0
49282,,Pittsburgh,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15281-26242,03/11/2015,Certified-Expired,H-1B,INDIA,,02/11/2015,1880 Office Club Pointe,Suite 2000,COLORADO SPRINGS,UNITED STATES OF AMERICA,President,"MAVEN COMPANIES, INC.",27,(719) 884-0102,,75024,TEXAS,1981,,,SAN BRUNO,Bachelor's,0
74485,,Glen Allen,"Challa Law Offices, PLC",CALIFORNIA,,,A-15196-98259,04/08/2015,Certified,H-1B,INDIA,,10/04/2015,300 Alexander Park,None,PRINCETON,UNITED STATES OF AMERICA,President,"DIVERSE LYNX, LLC",53,(732) 452-1006,,77845,TEXAS,1994,,,SAN JOSE,Master's,1
250198,,Phoenix,Tafapolsky & Smith LLP,TEXAS,,,A-14086-56125,05/05/2014,Certified-Expired,L-1,CHINA,,08/03/2016,701 First Avenue,None,SUNNYVALE,UNITED STATES OF AMERICA,"Senior Manager, Human Resources",YAHOO! INC.,12500,(408) 349-3300,,75038,TEXAS,2008,,,SAN RAMON,Master's,1
195837,,New York,Law Office of Richard A. Nemwan,MICHIGAN,,,A-15083-61337,10/04/2015,Certified-Expired,H-1B,INDIA,,25/02/2016,55 Water Street,Suite 102,NEW YORK,UNITED STATES OF AMERICA,"Vice President, Human Resources",DEPOSITORY TRUST & CLEARING CORPORATION,2650,(212) 855-1200,,77845,TEXAS,1994,,,SANDY SPRINGS,Bachelor's,0
221376,,Chicago,Hussain & Bendersky,MARYLAND,,,A-14211-94071,21/08/2014,Certified-Expired,H-1B,INDIA,,09/01/2015,2821 Mission College Blvd.,Ste 401,SANTA CLARA,UNITED STATES OF AMERICA,Global Mobility Program Manager,"MCAFEE, INC",7000,(408) 346-5101,,75024,TEXAS,1981,,,SANTA CLARITA,Bachelor's,0
99263,,Austin,Boulette & Golden LLP,CALIFORNIA,,,A-15168-87914,09/07/2015,Certified,H-1B,PAKISTAN,,13/08/2015,428 Seiberling St,None,AKRON,UNITED STATES OF AMERICA,Senior Human Resources Generalist,Maxion Wheels Akron LLC,91,(330) 794-2302,,75024,TEXAS,1981,,,SCHAUMBURG,Bachelor's,0
322017,,San Francisco,Bhagat & Associates,CALIFORNIA,,,A-16181-27361,22/07/2016,Certified-Expired,H-1B,CANADA,,22/03/2016,1600 Amphitheatre Parkway,"3434 South Grand Ave., Cal 302",MOUNTAIN VIEW,UNITED STATES OF AMERICA,Immigration Program Specialist,GOOGLE INC.,47756,(650) 253-0000,,75039,TEXAS,1993,,,SCHAUMBURG,Bachelor's,0
161255,,None,Cohen & Grigsby P.C.,CALIFORNIA,,,A-16123-04718,23/05/2016,Certified-Expired,H-1B,CANADA,,04/04/2016,501 East 38Th Street,301 19Th Ave. South,ERIE,UNITED STATES OF AMERICA,Director Of Human Resources,MERCYHURST UNIVERSITY,630,(814) 824-3810,,75024,TEXAS,1981,,,SCOTTSDALE,Bachelor's,0
96551,,Monterey Park,Law Offices of John Y. Tu,NEW JERSEY,,,A-16116-01682,16/05/2016,Certified,H-1B,INDIA,,21/05/2015,"2760 Forgue Dr., Suite #100",None,NAPERVILLE,UNITED STATES OF AMERICA,Vice President,"Diversified Services Network, Inc.",85,(630) 983-9819,,77845,TEXAS,1994,,,SCOTTSDALE,Bachelor's,0
354653,,Pleasanton,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15127-74395,01/06/2015,Certified,H-1B,INDIA,,20/05/2015,20450 Stevens Creek Blvd,None,CUPERTINO,UNITED STATES OF AMERICA,Immigration Specialist,"A2Z DEVELOPMENT CENTER, INC.",117300,(206) 266-1000,,75007,TEXAS,2008,,,SEATTLE,Bachelor's,0
11671,,San Francisco,Chugh LLP,CALIFORNIA,,,A-15345-49519,12/01/2016,Denied,H-1B,INDIA,,30/12/2016,1915 Amberglen Pkwy,Suite 816,BEAVERTON,UNITED STATES OF AMERICA,President,CDRP Technologies LLC,5,(503) 922-2003,,77040,TEXAS,2009,,,SHARJAH,High School,0
96689,,Staten Island,None,None,,,A-13246-93506,25/09/2013,Certified-Expired,H-1B,INDIA,,30/03/2016,6430 Oak Canyon,None,IRVINE,UNITED STATES OF AMERICA,"Manager, Human Resources","MERCURY TECHNOLOGY GROUP, INC.",85,(949) 417-0260,,75024,TEXAS,1981,,,SHERMAN,Master's,1
73379,,Farmington Hills,"Law Offices of Amarnath Gowda, LL.B., J.D.",MINNESOTA,,,A-14269-10807,24/10/2014,Certified,H-1B,INDIA,,17/06/2016,106 Allen Road,None,LIBERTY CORNER,UNITED STATES OF AMERICA,Managing Director,Durkin Group & Associates LLC,50,(973) 575-8339,,77845,TEXAS,1994,,,SOMERSET,Bachelor's,0
254386,,Potomac,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15233-10571,23/09/2015,Certified,H-1B,INDIA,,28/08/2015,2500 Lake Cook Rd,None,RIVERWOODS,UNITED STATES OF AMERICA,Immigration And Relocation Project Manager,DFS SERVICES LLC,14000,(224) 405-0900,,77845,TEXAS,1994,,,SOMERSWORTH,Bachelor's,0
69967,,New York,"Epstein, Becker & Green, P.C.",CALIFORNIA,,,A-15065-56605,27/03/2015,Certified,H-1B,INDIA,,06/06/2016,25329 Budde Road,None,THE WOODLANDS,UNITED STATES OF AMERICA,Hr Manager,"HORIZONSOFTSOLUTIONS, INC",47,(503) 412-9225,,77060,TEXAS,1972,,,SPRING,Bachelor's,0
59459,,Austin,Ogletree Deakins,None,,,A-16130-07494,26/05/2016,Certified-Expired,H-1B,SOUTH KOREA,,16/03/2015,6900 Lindbergh Blvd,None,PHILADELPHIA,UNITED STATES OF AMERICA,President,BENS BEAUTY SUPPLY CORP,37,(215) 365-5600,,78640,TEXAS,2009,,,SUGAR LAND,Bachelor's,0
175413,,Los Angeles,Tafapolsky and Smith LLP,TEXAS,,,A-09058-30803,10/12/2009,Certified,H-1B,PALESTINE,,14/05/2015,540 W International Airport Rd,None,ANCHORAGE,UNITED STATES OF AMERICA,Human Resource Generalist,"Hope Community Resources, Inc.",1110,(907) 433-1745,109,77478,TEXAS,2010,,,SUGAR LAND,Bachelor's,0
211885,,Philadelphia,Pearl Law Group,NORTH CAROLINA,,,A-16110-99009,09/05/2016,Certified,H-1B,CANADA,,21/07/2016,215 Roudebush Hall,20Th Floor,OXFORD,UNITED STATES OF AMERICA,Associate Provost & Associate Vp Academic Affairs,MIAMI UNIVERSITY,5000,(513) 529-6734,,75024,TEXAS,1981,,,SUNNYVALE,Bachelor's,0
156744,,Denver,Stern & Curray LLC,TEXAS,,,A-15278-25067,30/10/2015,Withdrawn,H-1B,MEXICO,,15/04/2016,4 World Trade Center,None,NEW YORK,UNITED STATES OF AMERICA,Hr Analyst,MEDIAMATH INC.,562,(646) 757-2988,,75024,TEXAS,1981,,,TEMPE,Bachelor's,0
269906,,Newark,Meyner and Landis LLP,NEW YORK,,,A-14325-27761,16/12/2014,Certified,H-1B,INDIA,,20/05/2016,400 Sw 6Th Avenue,None,PORTLAND,UNITED STATES OF AMERICA,Hr Shared Services Specialist,"UTI, UNITED STATES, INC.",19000,(503) 688-6352,,75038,TEXAS,2006,,,THE COLONY,Master's,1
365744,,None,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15149-81199,16/06/2015,Certified,H-1B,INDIA,,29/07/2016,5725 Delphi Drive,None,TROY,UNITED STATES OF AMERICA,Hr Business Partner/Staffing Specialist,DELPHI CORPORATION,170000,(248) 813-3353,,77845,TEXAS,1994,,,VERNON,Bachelor's,0
69038,,None,LAW OFFICES OF WITER DESIQUEIRA,NEW YORK,,,A-14175-81402,14/07/2014,Withdrawn,None,SOUTH KOREA,,22/07/2015,1412 S Beltline Road,None,MESQUITE,UNITED STATES OF AMERICA,President,"Meadow Oak Academy, Inc.",45,(972) 285-6895,,75024,TEXAS,1981,,,WAUWATOSA,Bachelor's,0
15898,,None,Curley Immigration Law PC LLO,CALIFORNIA,,,A-14364-38574,26/01/2015,Certified,H-1B,SYRIA,,18/07/2016,19710 Governors Highway,None,FLOSSMOOR,UNITED STATES OF AMERICA,President,ALL SMILES ORTHODONTICS,7,(708) 799-6200,8931,77070,TEXAS,1997,,,WHEELING,Bachelor's,0
59463,,Oakland,Pearl Law Group,NORTH CAROLINA,,,A-15113-69949,12/05/2015,Certified,H-1B,INDIA,,12/05/2016,"830 E Higgins Rd.,",None,SCHAUMBURG,UNITED STATES OF AMERICA,President,ETEK IT SERVICES INC,37,(847) 969-0200,,77845,TEXAS,1994,,,WOBURN,Bachelor's,0
57030,,New York,"Fragomen, Del Rey, Bernsen & Loewy, LLP",DISTRICT OF COLUMBIA,,,A-15232-10195,22/09/2015,Certified,H-1B,DOMINICAN REPUBLIC,,13/08/2015,22 Cortlandt St Suite 1101,None,NY,UNITED STATES OF AMERICA,President,Door3,35,(212) 673-1818,,77845,TEXAS,1994,,,WOODLAND HILLS,Bachelor's,0
352256,,Johns Creek,"JSW & Associates, LLC",MASSACHUSETTS,,,A-15231-10028,22/09/2015,Certified-Expired,H-1B,INDIA,,23/10/2014,60 Wall Street,Suite 200,NEW YORK,UNITED STATES OF AMERICA,Vice President,"DEUTSCHE BANK SECURITIES, INC.",100000,(212) 250-2500,,77845,TEXAS,1994,,,WOODLAND HILLS,Bachelor's,0
299406,,Houston,"FosterQuan, LLP",CALIFORNIA,,,A-16138-11082,08/06/2016,Certified,L-1,GERMANY,,03/08/2015,12500 Ti Blvd.,None,DALLAS,UNITED STATES OF AMERICA,Immigration Manager,TEXAS INSTRUMENTS INCORPORATED,32209,(972) 995-2011,,84095,UTAH,1873,Y,AUSTRALIA,SANDY,Master's,1
294173,,Houston,"Reddy & Neumann, P.C.",PENNSYLVANIA,,,A-16172-23737,14/07/2016,Certified,L-1,INDIA,,01/07/2016,12500 Ti Blvd.,None,DALLAS,UNITED STATES OF AMERICA,Immigration Manager,TEXAS INSTRUMENTS INCORPORATED,29977,(972) 995-2011,,84108,UTAH,1991,A,CHINA,SALT LAKE CITY,Doctorate,0
198883,,Atlanta,SCHWARTZ POSEL Immigration Law Group,TEXAS,,,A-14266-09551,22/10/2014,Certified-Expired,H-1B,INDIA,,20/11/2015,2445 M Street N.W.,Suite # 505N,WASHINGTON,UNITED STATES OF AMERICA,"Director, Career Management",THE ADVISORY BOARD COMPANY,2900,(202) 266-5600,,84121,UTAH,1999,A,CHINA,SALT LAKE CITY,Master's,1
24648,,None,Murthy Law Firm,NEW YORK,,,A-15289-29323,07/11/2015,Certified,H-1B,EGYPT,,02/05/2016,420 Fifth Avenue,None,NEW YORK,UNITED STATES OF AMERICA,Director Of New York Office,THE AMERICAN UNIVERSITY IN CAIRO,10,(212) 730-8800,,84121,UTAH,1999,A,VIETNAM,COTTONWOOD HEIGHTS,Master's,1
77869,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15252-15814,02/10/2015,Certified-Expired,None,POLAND,,18/11/2015,One University Plaza,None,HACKENSACK,UNITED STATES OF AMERICA,Ceo,"THE BECKERMAN GROUP, INC.",55,(201) 465-8027,,84070,UTAH,2005,,,HAMDEN,Master's,1
299584,,San Diego,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-16138-11107,09/06/2016,Certified,L-1,GERMANY,,11/08/2015,12500 Ti Blvd.,None,DALLAS,UNITED STATES OF AMERICA,Immigration Manager,TEXAS INSTRUMENTS INCORPORATED,32209,(972) 995-2011,,84111,UTAH,1990,,,HOBOKEN,Doctorate,0
310186,,Duluth,"Law Office of Wie, LLC",MINNESOTA,,,A-16169-23253,13/07/2016,Denied,H-1B,SOUTH KOREA,,28/10/2015,12500 Ti Blvd.,None,DALLAS,UNITED STATES OF AMERICA,Senior Counsel,TEXAS INSTRUMENTS INCORPORATED,38400,(972) 995-2011,,84043,UTAH,2006,,,LEHI,Master's,1
311730,,San Diego,"Fragomen, Del Rey, Bernsen, & Loewy, LLP",ILLINOIS,,,A-15329-43603,15/12/2015,Certified,H-1B,INDIA,,28/07/2016,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,40000,(201) 290-9573,223,5403,VERMONT,2013,A,INDIA,SOUTH BURLINGTON,Master's,1
278532,,Plainsboro,"Fragomen, Del Rey, Bernsen & Loewy, LLP",GEORGIA,,,A-15344-49365,11/01/2016,Certified-Expired,H-1B,CHINA,,06/11/2015,227 University Hall,None,COLUMBIA,UNITED STATES OF AMERICA,Isss Director,THE CURATORS OF THE UNIVERSITY OF MISSOURI,23000,(573) 882-3211,,22102,VIRGINIA,1995,A,CHINA,FRISCO,Master's,1
225938,,San Gabriel,"Morgan, Lewis & Bockius LLP",NEW YORK,,,A-14142-71620,13/06/2014,Certified-Expired,H-1B,INDIA,,01/10/2015,951 Sandisk Drive,Room 110,MILPITAS,UNITED STATES OF AMERICA,Global Mobility Specialist,SANDISK CORPORATION,7648,(408) 801-1000,130,22102,VIRGINIA,1999,Y,CHINA,MCLEAN,Master's,1
208051,,Raleigh,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-14268-10426,24/10/2014,Certified-Expired,TN,CANADA,,22/10/2015,One New Bond Street,4 Discover Dr,WORCESTER,UNITED STATES OF AMERICA,"Manager, Human Resources","SAINT-GOBAIN CERAMICS & PLASTICS, INC.",4520,(508) 351-7565,,22201,VIRGINIA,1981,A,CHINA,ROCKVILLE,Bachelor's,0
212351,,Alpharetta,Gokare Law Firm,ILLINOIS,,,A-15124-72876,27/05/2015,Withdrawn,H-1B,INDIA,,02/10/2014,7 Hanover Square,Suite#11,NEW YORK,UNITED STATES OF AMERICA,"Second Vice President, Talent Acquisition",THE GUARDIAN LIFE INSURANCE CO. OF AMERICA,5200,(212) 598-8000,,22102,VIRGINIA,1995,A,FRANCE,RICHMOND,Master's,1
302221,,Placentia,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-15331-44052,17/12/2015,Certified,H-1B,INDIA,,22/06/2015,211 Quality Circle,None,COLLEGE STATION,UNITED STATES OF AMERICA,Immigration Specialist,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,35000,(201) 290-9573,,23228,VIRGINIA,2005,A,INDIA,ALPHARETTA,Bachelor's,0
276822,,None,"McCandlish Holton, PC",NEW YORK,,,A-15043-50543,10/03/2015,Certified,H-1B,ROMANIA,,20/04/2016,227 University Hall,None,COLUMBIA,UNITED STATES OF AMERICA,Human Resources Manager Senior,THE CURATORS OF THE UNIVERSITY OF MISSOURI,22000,(573) 882-3211,,23238,VIRGINIA,2005,A,INDIA,BEAR,Master's,1
169171,,Worcester,None,None,,,A-14241-02764,01/10/2014,Certified-Expired,H-1B,INDIA,,20/03/2015,6220 Stoneridge Mall Road,Suite # 200,PLEASANTON,UNITED STATES OF AMERICA,Hris Analyst Ii/Immigration,"BLACKHAWK NETWORK, INC.",850,(925) 226-9112,,24012,VIRGINIA,2009,A,INDIA,CAMPBELL,Master's,1
147407,,Dallas,Berry Appleman & Leiden LLP,CALIFORNIA,,,A-13122-61052,07/06/2013,Certified,Not in USA,IRAN,,05/12/2016,8153 Lake Serene Dr.,None,ORLANDO,UNITED STATES OF AMERICA,Ceo,THE OLAMA CORPORATION DBA GOLDEN CORRAL RESTAURANT,400,(407) 226-0250,,23219,VIRGINIA,1942,A,INDIA,HENRICO,Master's,1
150089,,San Francisco,Thompson Coburn LLP,VIRGINIA,,,A-15216-05148,04/09/2015,Certified-Expired,H-1B,UNITED KINGDOM,,22/01/2016,5400 Champion Blvd,None,BOCA RATON,UNITED STATES OF AMERICA,Chief Operating Officer & General Manager,"THE POLO CLUB OF BOCA RATON, POA, INC",435,(561) 995-1200,,23060,VIRGINIA,1997,Y,INDIA,HENRICO,Bachelor's,0
